Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-September-2009,576.00,580.90,562.05,566.45,573.065581465524467318,119302,2599,68367870.00,33181,27.81,18.85,-9.55
22-September-2009,570.90,579.00,568.00,575.50,574.393558956029636248,134295,2888,77138183.00,60611,45.13,11.00,4.60
18-September-2009,563.40,572.25,563.00,568.20,568.905036612189214021,179585,3995,102166811.00,43416,24.18,9.25,4.80
17-September-2009,554.90,574.25,554.90,566.10,566.935299830055838795,238902,4230,135441977.00,69409,29.05,19.35,11.20
16-September-2009,561.70,565.00,552.35,554.90,555.475605243947560524,100001,2054,55548116.00,17254,17.25,12.65,-6.80
15-September-2009,561.90,564.80,556.20,559.00,560.834621641124741624,163522,2725,91708799.00,67890,41.52,8.60,-2.90
14-September-2009,552.40,561.75,548.50,557.70,558.610037294699849386,167316,3263,93464397.00,51426,30.74,13.25,5.30
11-September-2009,540.00,557.50,540.00,552.45,552.224367988905378169,154309,3788,85213190.00,37669,24.41,17.50,12.45
10-September-2009,549.00,551.90,540.00,544.15,545.242394698646806139,136418,2929,74380877.00,49867,36.55,11.90,-4.85
9-September-2009,551.10,552.00,538.05,542.25,543.629664179104477611,155440,2998,84501795.00,53801,34.61,13.95,-8.85
8-September-2009,554.80,559.80,550.15,551.90,553.364588608052778541,138238,1708,76496014.00,20100,14.54,9.65,-2.90
7-September-2009,566.00,566.00,550.20,554.80,557.996873342057793654,141365,2216,78881228.00,67357,47.65,15.80,-11.20
4-September-2009,550.00,557.00,547.50,552.00,551.666358148893360160,74550,1730,41126727.00,12568,16.86,9.50,2.00
3-September-2009,556.00,559.00,543.20,550.60,552.902267629555679446,154258,2760,85289598.00,40417,26.20,15.80,-5.40
2-September-2009,558.00,565.00,552.10,554.55,558.786580702343766752,139903,2641,78175919.00,43454,31.06,12.90,-3.45
1-September-2009,555.00,567.00,551.00,559.00,556.727525269114900565,106553,2187,59320988.00,31369,29.44,16.00,4.00
31-August-2009,559.50,559.50,548.30,550.75,552.362652859554494173,97148,2234,53660927.00,23602,24.29,11.20,-8.75
28-August-2009,565.00,573.90,556.20,564.10,564.680074587107085775,183946,3933,103870641.00,22672,12.33,17.70,-0.90
27-August-2009,558.00,572.50,549.50,568.45,567.908405433480354576,301317,5541,171120457.00,85017,28.22,23.00,10.45
26-August-2009,546.35,565.90,540.30,557.25,559.441368257569916397,363148,5828,203160014.00,125568,34.58,25.60,10.90
25-August-2009,515.00,548.90,512.25,544.50,540.109325618950434429,403748,7330,218068060.00,141464,35.04,36.65,29.50
24-August-2009,515.00,526.80,514.95,524.25,523.452609262655778176,143393,3908,75059440.00,55345,38.60,11.85,9.25
21-August-2009,500.00,515.45,497.25,511.95,507.554146578277755457,119472,3061,60638509.00,37049,31.01,18.20,11.95
20-August-2009,501.00,510.85,498.75,504.50,504.911293138567188500,137464,2618,69407126.00,64999,47.28,12.10,3.50
19-August-2009,500.00,502.00,487.25,493.45,492.398297010837203763,134352,3187,66154696.00,38945,28.99,14.75,-6.55
18-August-2009,496.40,509.90,496.10,500.60,503.584325993663016885,124665,2516,62779340.00,41363,33.18,13.80,4.20
17-August-2009,500.00,509.90,493.25,496.40,502.836243103022317384,145716,2840,73271286.00,44031,30.22,16.65,-3.60
14-August-2009,515.00,516.00,500.00,510.15,508.445864709232424223,126424,3166,64279760.00,35777,28.30,16.00,-4.85
13-August-2009,510.00,518.60,507.80,515.50,513.433401670695511153,163405,4001,83897585.00,36322,22.23,10.80,5.50
12-August-2009,508.00,509.00,487.00,506.10,499.289092125808610305,197252,5293,98485772.00,14226,7.21,22.00,-1.90
11-August-2009,514.70,522.00,501.50,509.55,513.863361590281094607,341273,6550,175367691.00,75508,22.13,20.50,-5.15
10-August-2009,504.00,522.15,498.20,512.85,512.456927024217162805,524215,9878,268637608.00,143565,27.39,23.95,8.85
7-August-2009,490.30,510.00,490.00,498.90,503.985633361151151910,395430,7407,199291039.00,92827,23.47,20.00,8.60
6-August-2009,498.50,511.00,493.50,498.25,504.096545932901909309,348922,7313,175890375.00,62018,17.77,17.50,-0.25
5-August-2009,480.00,504.00,478.00,498.05,492.336702619077555527,182927,3554,90061676.00,47827,26.15,26.00,18.05
4-August-2009,495.00,495.00,476.05,482.35,484.568377639409048089,87046,2413,42179739.00,19690,22.62,18.95,-12.65
3-August-2009,491.30,494.80,485.20,491.05,489.866875096779902224,135617,2661,66434276.00,50785,37.45,9.60,-0.25
31-July-2009,490.00,496.00,482.50,490.65,491.388854366435604315,186674,4207,91729523.00,50489,27.05,13.50,0.65
30-July-2009,467.00,496.00,464.50,488.55,480.096751540362530332,447135,8589,214668061.00,162569,36.36,31.50,21.55
29-July-2009,462.10,470.80,455.40,466.70,464.884802813363476513,179145,4263,83281788.00,50324,28.09,15.40,4.60
28-July-2009,460.00,468.10,452.00,464.00,461.679812512124758287,159797,3156,73775049.00,37353,23.38,16.10,4.00
27-July-2009,459.00,469.00,457.50,459.75,462.969241502170785033,160541,3771,74325545.00,34655,21.59,11.50,0.75
24-July-2009,460.00,462.00,453.10,459.40,458.276782162783947365,186038,4204,85256896.00,55090,29.61,8.90,-0.60
23-July-2009,452.00,461.90,450.00,456.25,455.676266153265917715,734449,4504,334670978.00,47455,6.46,11.90,4.25
22-July-2009,455.00,470.10,446.50,451.00,457.108865679858415378,955471,16640,436754265.00,105887,11.08,23.60,-4.00
21-July-2009,464.00,470.00,451.00,457.95,461.670575664395629425,298542,5927,137828057.00,38743,12.98,19.00,-6.05
20-July-2009,433.55,483.00,433.55,460.05,468.090344686406180259,893943,12688,418446087.00,239884,26.83,49.45,26.50
17-July-2009,416.00,436.50,411.30,429.40,429.918533452608248661,374485,5604,160998042.00,156846,41.88,25.20,13.40
16-July-2009,419.45,425.00,414.60,416.45,420.466440278269072043,212025,4933,89149397.00,55680,26.26,10.40,-3.00
15-July-2009,406.00,414.70,403.70,412.85,409.326389590702374936,158320,3966,64804554.00,36848,23.27,11.00,6.85
14-July-2009,395.00,406.00,389.65,400.25,396.412234258794270272,209085,4735,82883852.00,47999,22.96,16.35,5.25
13-July-2009,381.00,394.20,381.00,389.70,388.130044059813168362,177486,4340,68887649.00,37748,21.27,13.20,8.70
10-July-2009,378.00,393.00,375.00,384.70,387.343218098674507694,431236,6157,167036340.00,172129,39.92,18.00,6.70
9-July-2009,375.10,379.70,366.50,372.15,372.071961165447944627,97233,1814,36177673.00,8799,9.05,13.20,-2.95
8-July-2009,362.30,379.95,362.30,373.30,372.868958418116965504,83546,1995,31151710.00,17905,21.43,17.65,11.00
7-July-2009,374.00,383.60,370.10,376.40,377.112158171780716394,77890,2248,29373266.00,10319,13.25,13.50,2.40
6-July-2009,385.55,391.00,368.00,371.10,378.309892177042297678,146722,3311,55506384.00,25561,17.42,23.00,-14.45
3-July-2009,375.00,388.00,375.00,385.55,382.865357002308044118,94019,2068,35996618.00,22948,24.41,13.00,10.55
2-July-2009,380.00,383.55,373.50,381.25,377.793818218231583163,59918,1404,22636650.00,10765,17.97,10.05,1.25
1-July-2009,379.00,384.00,372.50,378.45,379.818928474019791993,194321,2831,73806794.00,62369,32.10,11.50,-0.55
30-June-2009,390.00,390.00,375.00,377.65,379.963438311091128323,97862,2040,37183982.00,15551,15.89,15.00,-12.35
29-June-2009,384.00,384.50,376.25,378.65,380.894333600628805983,125953,2187,47974784.00,41168,32.69,8.25,-5.35
26-June-2009,380.00,387.00,374.05,383.70,379.883101073417449086,148684,2985,56482539.00,30338,20.40,12.95,3.70
25-June-2009,385.00,386.40,368.00,374.60,377.991061807266009852,207872,4392,78573758.00,33782,16.25,18.40,-10.40
24-June-2009,376.00,392.85,370.90,381.25,381.639337474120082815,224595,4279,85714287.00,74202,33.04,21.95,5.25
23-June-2009,370.00,381.70,370.00,376.60,376.179282231308363305,243839,3869,91727180.00,105766,43.38,11.70,6.60
22-June-2009,382.00,389.85,374.15,378.30,380.703431427482798036,223085,4694,84929225.00,87307,39.14,15.70,-3.70
19-June-2009,380.00,384.00,375.00,380.70,380.072624209550352822,180119,3550,68458301.00,62437,34.66,9.00,0.70
18-June-2009,379.85,390.85,370.10,377.75,381.577776766826649682,219815,4626,83876519.00,40590,18.47,20.75,-2.10
17-June-2009,395.10,396.00,375.15,378.65,386.103328045187496731,229444,5734,88589092.00,67080,29.24,20.85,-16.45
16-June-2009,400.00,401.10,388.00,397.00,392.892598978187627528,252884,3611,99356252.00,110296,43.62,13.10,-3.00
15-June-2009,409.00,419.85,393.00,401.75,406.376365886226833241,286078,4705,116255338.00,135279,47.29,26.85,-7.25
12-June-2009,426.90,429.90,405.00,409.95,416.037221696378511011,165871,3610,69008510.00,62107,37.44,24.90,-16.95
11-June-2009,430.00,434.00,417.10,423.25,422.626951656787807425,150321,3487,63529706.00,17856,11.88,16.90,-6.75
10-June-2009,425.00,454.00,424.40,432.70,441.673688000320027024,674943,9120,298104564.00,219652,32.54,29.60,7.70
9-June-2009,402.00,434.95,397.00,423.75,422.122085346815783791,523347,9369,220916327.00,177047,33.83,37.95,21.75
8-June-2009,390.00,411.00,390.00,406.00,402.957668659692163348,460439,7773,185537426.00,146313,31.78,21.00,16.00
5-June-2009,395.00,402.80,386.40,392.80,394.353975568771575114,295769,4025,116637681.00,87544,29.60,16.40,-2.20
4-June-2009,395.00,396.00,388.05,390.90,391.630306334886487558,100870,2481,39503749.00,24133,23.92,7.95,-4.10
3-June-2009,395.00,400.00,388.00,395.90,394.594674064219628711,132296,3044,52203297.00,28677,21.68,12.00,0.90
2-June-2009,401.00,408.00,388.50,391.35,395.749548992319983506,252213,4611,99813181.00,85360,33.84,19.50,-9.65
1-June-2009,384.80,399.00,381.00,397.70,394.032612725334816256,258948,4835,102033957.00,86453,33.39,18.00,12.90
29-May-2009,377.60,383.00,370.00,381.55,377.040936767226940432,202996,4108,76537802.00,64777,31.91,13.00,3.95
28-May-2009,380.00,386.80,362.00,368.40,376.304747652996400084,354175,6166,133277734.00,102758,29.01,24.80,-11.60
27-May-2009,380.00,383.90,371.00,378.55,376.553577285082103466,222585,4136,83815178.00,50806,22.83,12.90,-1.45
26-May-2009,370.00,379.90,368.35,372.30,374.333368411503220538,275575,5196,103156918.00,42111,15.28,11.55,2.30
25-May-2009,370.00,374.00,358.90,366.65,366.691270752441273977,155042,3575,56852548.00,25946,16.73,15.10,-3.35
22-May-2009,375.00,378.00,364.00,368.70,368.824348651874906363,827668,3360,305264111.00,694167,83.87,14.00,-6.30
21-May-2009,392.00,396.00,373.30,375.60,384.191278251083286667,183931,3908,70664686.00,60189,32.72,22.70,-16.40
20-May-2009,380.00,399.25,376.10,394.80,388.891883846528775036,305699,6700,118883860.00,38489,12.59,23.15,14.80
19-May-2009,438.00,448.00,380.50,385.90,396.586034839297606112,713275,9167,282874904.00,331957,46.54,67.50,-52.10
18-May-2009,420.00,430.00,402.35,424.65,415.469759551556276736,13558,72,5632939.00,13552,99.96,27.65,4.65
15-May-2009,370.00,382.50,366.50,377.75,372.358222806542670430,284471,5414,105925116.00,36634,12.88,16.00,7.75
14-May-2009,365.00,371.90,358.30,364.35,365.000415297894579662,214304,4964,78221049.00,16907,7.89,13.60,-0.65
13-May-2009,370.00,390.95,365.50,374.75,376.464367160775370581,434992,6723,163758988.00,106807,24.55,25.45,4.75
12-May-2009,349.00,378.90,345.40,375.25,364.685046256660428344,433343,8461,158033712.00,85251,19.67,33.50,26.25
11-May-2009,358.00,359.95,340.90,349.40,349.597652612760251778,214792,5060,75090779.00,20775,9.67,19.05,-8.60
8-May-2009,375.00,382.40,353.00,355.00,363.292255868999832636,376427,6756,136753014.00,79568,21.14,29.40,-20.00
7-May-2009,360.00,382.95,353.40,380.05,370.319353780511700509,454211,8104,168203124.00,135265,29.78,29.55,20.05
6-May-2009,368.00,374.40,354.00,359.20,362.678223967945365006,506635,8394,183745482.00,105013,20.73,20.40,-8.80
5-May-2009,367.00,370.95,353.40,368.40,362.431928129210715324,336938,6927,122117089.00,51843,15.39,17.55,1.40
4-May-2009,334.00,366.85,333.15,364.60,357.212186824928186505,600862,8281,214635229.00,165006,27.46,33.70,30.60
29-April-2009,311.00,332.00,311.00,330.50,327.247724100742244496,378312,6891,123801741.00,85346,22.56,21.00,19.50
28-April-2009,325.00,327.95,312.10,315.40,317.888658819514404129,304739,5990,96873072.00,27721,9.10,15.85,-9.60
27-April-2009,307.40,326.95,305.00,324.75,318.224178148679387432,552168,8393,175713208.00,138513,25.09,21.95,17.35
24-April-2009,313.35,320.00,301.10,311.90,307.823630145687556849,590373,11098,181730760.00,105059,17.80,18.90,-1.45
23-April-2009,282.15,320.00,282.15,312.95,302.199963708177027840,1416297,18989,428004902.00,369136,26.06,37.85,30.80
22-April-2009,279.95,294.95,273.60,281.65,285.254418798650119983,923045,12245,263302665.00,227690,24.67,21.35,1.70
21-April-2009,270.00,281.90,263.40,274.25,276.116403416814216996,199367,3557,55048499.00,51717,25.94,18.50,4.25
20-April-2009,275.00,281.45,267.50,273.60,274.236363999161935928,200462,3658,54973970.00,79680,39.75,13.95,-1.40
17-April-2009,280.00,291.90,263.00,274.30,283.545663964846401413,478813,6937,135765350.00,85433,17.84,28.90,-5.70
16-April-2009,270.00,283.50,263.00,276.65,274.282912257702032025,533950,6356,146453361.00,177591,33.26,20.50,6.65
15-April-2009,260.00,271.90,250.00,269.00,263.621271322235114889,506748,5979,133589552.00,153697,30.33,21.90,9.00
13-April-2009,277.90,280.00,260.50,269.00,268.842736034442522731,458503,5900,123265201.00,192977,42.09,19.50,-8.90
9-April-2009,285.00,290.00,272.00,274.20,278.624123967197622401,226447,4039,63093597.00,58790,25.96,18.00,-10.80
8-April-2009,264.00,288.80,258.00,282.10,274.526854917139011955,407188,4353,111784041.00,199812,49.07,30.80,18.10
6-April-2009,272.10,278.80,262.60,269.45,271.590846936880665800,236948,3477,64352908.00,69257,29.23,16.20,-2.65
2-April-2009,255.05,271.95,255.05,270.25,267.636641347424042272,242240,4259,64832300.00,96447,39.81,16.90,15.20
1-April-2009,246.00,254.00,240.00,251.60,246.833339569691300280,106900,2808,26386484.00,12296,11.50,14.00,5.60
31-March-2009,242.10,247.25,242.10,245.40,245.068960901468780802,82177,1639,20139032.00,13671,16.64,5.15,3.30
30-March-2009,248.50,249.50,238.10,241.10,243.616373178592382437,124423,2804,30311480.00,27466,22.07,11.40,-7.40
27-March-2009,256.70,258.95,246.10,253.10,252.615509414378782000,198473,4347,50137358.00,20641,10.40,12.85,-3.60
26-March-2009,243.00,261.40,242.25,254.60,250.396853474288806109,288318,4634,72193920.00,117146,40.63,19.15,11.60
25-March-2009,241.95,249.70,239.70,242.40,244.794679502891801261,191749,3785,46939135.00,54069,28.20,10.00,0.45
24-March-2009,241.40,248.95,239.30,242.30,245.508227047876524363,343258,5230,84272663.00,115170,33.55,9.65,0.90
23-March-2009,233.00,240.50,233.00,239.05,236.605552533009688422,191156,3312,45228571.00,107549,56.26,7.50,6.05
20-March-2009,233.00,235.00,227.25,231.45,230.576826357514278407,140772,2459,32458761.00,52464,37.27,7.75,-1.55
19-March-2009,230.45,235.70,228.15,232.70,232.615901917006697975,259780,3200,60428959.00,112267,43.22,7.55,2.25
18-March-2009,228.50,237.85,228.00,230.65,233.714082739696598327,204811,4131,47867215.00,49860,24.34,9.85,2.15
17-March-2009,228.00,229.95,220.50,227.30,225.247375833461699271,181772,3278,40943666.00,39342,21.64,9.45,-0.70
16-March-2009,224.90,228.95,222.00,228.25,225.456822591767026411,187077,3202,42177786.00,88304,47.20,6.95,3.35
13-March-2009,216.00,225.90,214.00,224.55,220.915690923541145034,451707,6696,99789164.00,191985,42.50,11.90,8.55
12-March-2009,210.00,214.70,208.15,212.10,211.270972148715095423,221067,3628,46705040.00,75510,34.16,6.55,2.10
9-March-2009,209.00,210.80,204.10,205.75,206.798861555084131606,75893,2300,15694586.00,12025,15.84,6.70,-3.25
6-March-2009,204.00,215.80,203.15,213.20,210.825497611610571823,273406,4362,57640956.00,89147,32.61,12.65,9.20
5-March-2009,208.00,209.00,204.05,206.25,206.262670319051798267,112803,2713,23267048.00,22194,19.68,4.95,-1.75
4-March-2009,201.50,206.80,200.40,205.85,203.552341672841389530,183544,3508,37360811.00,51950,28.30,6.40,4.35
3-March-2009,200.00,205.80,199.55,200.50,202.857716782220533763,210580,3119,42717778.00,79349,37.68,6.25,0.50
2-March-2009,200.25,205.95,195.00,202.85,202.314467485883869310,218013,4300,44107184.00,63888,29.30,10.95,2.60
27-February-2009,216.00,217.95,204.25,207.35,207.831921497823506133,323456,5756,67224482.00,64958,20.08,13.70,-8.65
26-February-2009,219.10,221.80,213.10,215.95,216.118297698645452972,225389,4061,48710687.00,63177,28.03,8.70,-3.15
25-February-2009,215.00,219.00,213.10,217.45,217.121138431054669909,177648,2906,38571136.00,66605,37.49,5.90,2.45
24-February-2009,212.30,214.40,208.50,212.20,211.183603236237549186,154006,2774,32523542.00,59767,38.81,5.90,-0.10
20-February-2009,220.50,220.50,210.30,215.30,214.420726396268935291,433978,4894,93053878.00,264803,61.02,10.20,-5.20
19-February-2009,209.25,221.80,207.50,220.35,216.564273014789228087,521393,8275,112915096.00,222088,42.60,14.30,11.10
18-February-2009,208.00,212.50,206.50,209.05,210.344358781219076314,135414,2730,28483571.00,33917,25.05,6.00,1.05
17-February-2009,216.00,216.00,206.75,209.70,209.407863853217485425,169993,4190,35597871.00,31053,18.27,9.25,-6.30
16-February-2009,225.00,225.00,214.35,215.80,218.442774447913580528,175516,3664,38340202.00,48867,27.84,10.65,-9.20
13-February-2009,223.25,227.00,222.05,223.90,224.897887849073487192,107284,2542,24127945.00,27667,25.79,4.95,0.65
12-February-2009,222.00,223.65,218.70,222.30,220.700931584120336737,187208,3533,41316980.00,43383,23.17,4.95,0.30
11-February-2009,220.10,224.75,219.00,221.95,222.342911257911026932,194823,2278,43317513.00,118980,61.07,5.75,1.85
10-February-2009,225.30,229.50,222.00,225.55,225.865620323781943563,206497,3228,46640573.00,73114,35.41,7.50,0.25
9-February-2009,226.90,227.50,218.60,226.20,222.855484452456061288,221900,4724,49451632.00,28973,13.06,8.90,-0.70
6-February-2009,223.50,227.50,221.10,223.95,224.414710079128291607,231270,4030,51900390.00,106255,45.94,6.40,0.45
5-February-2009,225.00,227.80,216.50,219.70,220.365881724407183660,218997,4681,48259467.00,63021,28.78,11.30,-5.30
4-February-2009,226.00,231.90,222.25,223.95,227.282054598105091512,177845,4493,40420977.00,19061,10.72,9.65,-2.05
3-February-2009,221.80,229.60,218.50,224.15,224.199795290857573198,240341,5325,53884403.00,30900,12.86,11.10,2.35
2-February-2009,230.00,230.00,216.15,220.10,221.185774816688214255,211934,4564,46876786.00,66233,31.25,13.85,-9.90
30-January-2009,221.00,234.00,221.00,231.10,227.329217500111721857,447540,4366,101738918.00,260105,58.12,13.00,10.10
29-January-2009,236.80,236.80,221.10,226.55,226.927064632660030767,319173,4897,72428992.00,128508,40.26,15.70,-10.25
28-January-2009,228.00,238.30,228.00,234.35,234.019547919552792609,287294,4593,67232412.00,124621,43.38,10.30,6.35
27-January-2009,218.80,228.90,214.95,226.15,224.429862985148639373,278291,5407,62456811.00,75391,27.09,13.95,7.35
23-January-2009,216.10,218.50,208.10,213.85,212.736369553504971955,321101,5438,68309861.00,95873,29.86,10.40,-2.25
22-January-2009,220.00,228.10,213.20,217.60,217.991984046399085382,383111,7678,83515127.00,36831,9.61,14.90,-2.40
21-January-2009,224.70,224.90,215.00,219.75,221.159341208778907934,670015,11786,148180076.00,57804,8.63,9.90,-4.95
20-January-2009,230.00,234.50,224.25,227.85,228.951395794238842351,258455,5466,59173633.00,24651,9.54,10.25,-2.15
19-January-2009,237.00,239.00,229.05,232.05,232.593467552622887360,281579,6209,65493436.00,23128,8.21,9.95,-4.95
16-January-2009,236.00,241.50,229.00,237.85,233.598239251955489164,402329,8384,93983346.00,70928,17.63,12.50,1.85
15-January-2009,235.00,239.80,218.30,235.30,230.505408871167278886,840656,13879,193775755.00,50680,6.03,21.50,0.30
14-January-2009,244.90,253.40,238.00,243.95,245.374190832250844700,1111636,18453,272766784.00,28418,2.56,15.40,-0.95
13-January-2009,215.00,245.00,200.00,241.10,231.738623787120843210,3975664,56983,921314904.00,325567,8.19,45.00,26.10
12-January-2009,240.00,248.00,220.00,227.35,229.269546556094447579,933809,16575,214093966.00,171770,18.39,28.00,-12.65
9-January-2009,235.00,255.00,235.00,250.65,247.427610273712180476,457634,8382,113231287.00,93209,20.37,20.00,15.65
7-January-2009,246.60,249.40,228.00,243.30,241.694170085938439742,299284,5793,72335198.00,58178,19.44,21.40,-3.30
6-January-2009,248.95,249.40,237.10,242.75,244.798214110664539759,224426,4055,54939084.00,55505,24.73,12.30,-6.20
5-January-2009,245.90,250.90,242.10,245.65,246.219946329081736903,220231,4085,54225265.00,50050,22.73,8.80,-0.25
2-January-2009,248.75,253.00,240.50,242.90,245.207486401099428404,260499,5759,63876305.00,29367,11.27,12.50,-5.85
1-January-2009,236.00,251.05,233.35,247.95,240.300152137283449753,244516,5101,58757232.00,66631,27.25,17.70,11.95
31-December-2008,235.80,237.95,230.90,233.55,233.844488759353002335,234684,5379,54879560.00,39150,16.68,7.05,-2.25
30-December-2008,230.15,237.00,225.10,235.45,231.442030545585414209,311207,6152,72026380.00,39344,12.64,11.90,5.30
29-December-2008,227.50,229.50,214.20,227.20,221.514441573020569009,342068,7238,75773002.00,59368,17.36,15.30,-0.30
26-December-2008,235.00,237.90,225.20,227.05,229.213313405910412188,303769,5553,69627899.00,53327,17.56,12.70,-7.95
24-December-2008,245.80,254.80,228.00,232.40,245.489389519323412910,747280,12084,183449311.00,195211,26.12,26.80,-13.40
23-December-2008,244.05,247.85,240.50,242.85,243.623804418784325234,166969,3539,40677623.00,27461,16.45,7.35,-1.20
22-December-2008,248.00,253.50,240.15,246.60,247.567131051005103530,198686,4195,49188123.00,37995,19.12,13.35,-1.40
19-December-2008,250.00,256.95,245.00,248.90,251.606847179957761779,148207,3879,37289896.00,20838,14.06,11.95,-1.10
18-December-2008,244.00,258.00,243.00,249.65,252.428162563506227807,643244,8130,162372901.00,344110,53.50,15.00,5.65
17-December-2008,241.00,248.65,234.05,243.00,243.553981211948686397,217798,5196,53045570.00,39421,18.10,14.60,2.00
16-December-2008,234.00,240.90,232.00,239.40,237.829849545322770543,169021,3627,40198239.00,34564,20.45,8.90,5.40
15-December-2008,243.00,248.00,232.25,234.80,241.494364117912104416,272983,4818,65923856.00,100740,36.90,15.75,-8.20
12-December-2008,244.00,244.00,231.00,238.70,237.130055475465634539,242089,5513,57406578.00,48659,20.10,13.00,-5.30
11-December-2008,263.00,263.00,244.30,250.00,250.917393470233341504,252934,5253,63465540.00,60495,23.92,18.70,-13.00
10-December-2008,237.50,264.25,237.50,261.65,252.873006854587441809,381934,8094,96580799.00,141155,36.96,26.75,24.15
8-December-2008,232.00,244.90,232.00,238.30,239.086172751876766029,369119,7069,88251249.00,131138,35.53,12.90,6.30
5-December-2008,233.00,234.00,224.30,227.15,228.009701587100453004,252536,5471,57580658.00,44286,17.54,9.70,-5.85
4-December-2008,224.50,234.00,221.60,232.40,227.037146713567017055,244490,5775,55508312.00,46262,18.92,12.40,7.90
3-December-2008,234.00,236.00,218.00,223.00,224.313169403669959957,390086,9770,87501427.00,57942,14.85,18.00,-11.00
2-December-2008,229.70,235.00,222.05,232.85,227.680652983703670207,176911,5245,40279212.00,19689,11.13,12.95,3.15
1-December-2008,244.40,249.95,229.25,233.80,240.652080518469324661,218335,6346,52542772.00,23943,10.97,20.70,-10.60
28-November-2008,237.00,252.00,234.00,243.30,243.142849740084765639,366658,8205,89150271.00,58477,15.95,18.00,6.30
26-November-2008,235.00,244.25,231.00,241.00,238.133000194126664301,298774,7834,71147949.00,47909,16.04,13.25,6.00
25-November-2008,239.00,244.00,225.20,228.80,237.404331168858180426,240397,6889,57071289.00,44985,18.71,18.80,-10.20
24-November-2008,230.00,236.10,222.00,233.65,229.335041341106271537,255073,6865,58497177.00,30248,11.86,14.10,3.65
21-November-2008,213.00,234.40,213.00,229.80,226.891791756676083036,324966,7944,73732118.00,49287,15.17,21.40,16.80
20-November-2008,211.00,224.00,208.00,219.60,214.830158878476502804,331763,7697,71272698.00,67259,20.27,16.00,8.60
19-November-2008,230.50,236.00,220.00,222.55,227.801371971203994505,350882,9242,79931401.00,34226,9.75,16.00,-7.95
18-November-2008,241.50,247.00,228.00,229.85,234.414215346272762540,425315,10546,99699882.00,72103,16.95,19.00,-11.65
17-November-2008,236.60,254.95,230.55,251.95,241.357851462626535129,326194,7558,78729483.00,64164,19.67,24.40,15.35
14-November-2008,251.00,259.35,232.20,240.90,240.347121432027092404,400998,9626,96378715.00,72044,17.97,27.15,-10.10
12-November-2008,244.10,261.25,239.25,247.55,249.743470511243677692,304082,8433,75942494.00,21155,6.96,22.00,3.45
11-November-2008,265.80,275.35,244.00,247.80,259.045809753894933208,303407,7647,78596312.00,62102,20.47,31.35,-18.00
10-November-2008,265.00,272.00,262.20,269.45,267.118926580470193021,179203,4613,47868513.00,27349,15.26,9.80,4.45
7-November-2008,251.10,264.80,245.30,260.45,256.810437945358580279,309582,8070,79503889.00,64814,20.94,19.50,9.35
6-November-2008,261.00,274.00,243.15,253.10,263.371138081843934972,398539,9755,104963670.00,51134,12.83,30.85,-7.90
5-November-2008,270.00,277.85,258.10,270.15,268.957830164365304734,430687,10862,115836641.00,60684,14.09,19.75,0.15
4-November-2008,280.00,280.00,250.65,263.00,263.654943469834796825,633644,12090,167063373.00,232577,36.70,29.35,-17.00
3-November-2008,271.40,289.90,265.35,276.25,274.313166137237043783,225085,7432,61743779.00,24238,10.77,24.55,4.85
31-October-2008,250.00,292.00,250.00,272.15,278.331420350923142400,519259,11190,144526095.00,125125,24.10,42.00,22.15
29-October-2008,240.00,262.60,228.00,256.35,246.431735581467829885,388233,10025,95672932.00,58255,15.01,34.60,16.35
28-October-2008,230.00,242.80,229.60,238.85,236.824776369735370853,64392,1892,15249621.00,18973,29.46,13.20,8.85
27-October-2008,230.00,236.00,181.70,220.45,205.940846430616448307,1170090,17762,240969325.00,490667,41.93,54.30,-9.55
24-October-2008,268.80,272.90,225.60,235.15,251.171348314606741573,261660,8152,65721495.00,84362,32.24,47.30,-33.65
23-October-2008,268.00,301.90,261.10,272.25,282.713163400449144897,520990,11518,147290731.00,131695,25.28,40.80,4.25
22-October-2008,290.05,299.00,273.20,279.25,284.316661996824507331,342624,9024,97413712.00,32870,9.59,25.80,-10.80
21-October-2008,283.45,299.50,282.15,296.40,292.843451746966564333,287298,9491,84133338.00,29984,10.44,17.35,12.95
20-October-2008,260.00,289.00,260.00,280.65,279.480751486418979146,510455,11369,142662347.00,167416,32.80,29.00,20.65
17-October-2008,277.85,289.70,255.00,257.60,276.471281723365269396,186101,6358,51451582.00,23513,12.63,34.70,-20.25
16-October-2008,273.00,284.00,238.55,277.85,258.568559490112260027,363531,9907,93997687.00,53440,14.70,45.45,4.85
15-October-2008,281.00,294.50,271.50,276.90,284.967475380546909895,282094,6488,80387615.00,52919,18.76,23.00,-4.10
14-October-2008,296.00,320.90,288.40,291.90,304.887010550889990053,440342,10138,134254556.00,94412,21.44,32.50,-4.10
13-October-2008,263.00,288.90,263.00,283.40,277.796628963396127152,247105,5262,68644936.00,82376,33.34,25.90,20.40
10-October-2008,270.00,277.55,250.00,263.45,264.462974144266176219,503486,7752,133153405.00,194166,38.56,27.55,-6.55
8-October-2008,300.00,301.00,267.00,282.35,276.375137992509338123,595141,10143,164482176.00,205864,34.59,34.00,-17.65
