Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-April-2016,1250.00,1250.00,1219.00,1226.40,1228.735295283131018267,151414,6596,186047726.00,44808,29.59,31.00,-23.60
20-April-2016,1245.00,1249.95,1225.50,1243.25,1237.567062695408918874,151925,7815,188017376.00,45239,29.78,24.45,-1.75
18-April-2016,1245.55,1267.90,1233.45,1238.80,1247.865692925230347198,753862,29252,940718527.00,269636,35.77,34.45,-6.75
13-April-2016,1194.00,1195.00,1166.50,1172.05,1174.797902802582087020,801832,21119,941990552.00,581221,72.49,28.50,-21.95
12-April-2016,1185.00,1194.95,1178.60,1182.30,1186.598075599757685544,170027,5913,201753711.00,101894,59.93,16.35,-2.70
11-April-2016,1167.00,1187.25,1151.40,1184.40,1170.079447919205046976,147732,8614,172858177.00,36667,24.82,35.85,17.40
8-April-2016,1175.00,1178.00,1162.05,1167.35,1169.387011747350609061,92191,5831,107806958.00,29429,31.92,15.95,-7.65
7-April-2016,1212.00,1214.85,1164.00,1181.65,1165.094164548334412146,5832025,12730,6794858295.00,5594017,95.92,50.85,-30.35
6-April-2016,1224.50,1228.00,1197.00,1201.10,1208.192228009371309078,103294,6832,124799008.00,32816,31.77,31.00,-23.40
5-April-2016,1243.00,1243.00,1215.00,1218.60,1232.193047187330214001,246634,5125,303900700.00,30431,12.34,28.00,-24.40
4-April-2016,1212.00,1249.90,1212.00,1243.55,1234.555585392051557465,119168,8404,147119520.00,49484,41.52,37.90,31.55
1-April-2016,1212.00,1221.80,1197.00,1205.90,1209.205080374377524371,123298,11268,149092568.00,40994,33.25,24.80,-6.10
31-March-2016,1210.00,1228.95,1200.60,1217.95,1217.194918900880805809,113873,6444,138605637.00,35200,30.91,28.35,7.95
30-March-2016,1200.00,1209.00,1196.00,1205.80,1203.839398683825307722,78561,4846,94574827.00,24438,31.11,13.00,5.80
29-March-2016,1200.00,1217.50,1191.60,1198.95,1206.596246999781802312,114575,4903,138245765.00,38598,33.69,25.90,-1.05
28-March-2016,1229.95,1234.65,1196.20,1204.70,1214.965202277938022335,162252,7545,197130534.00,49569,30.55,38.45,-25.25
23-March-2016,1189.00,1212.00,1181.95,1207.75,1199.259313897084562684,159976,7268,191852708.00,80503,50.32,30.05,18.75
