Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-December-2010,1180.00,1199.60,1180.00,1190.15,1190.411775660954193265,542322,11381,645586495.00,116883,21.55,19.60,10.15
1-December-2010,1149.00,1178.00,1146.00,1166.95,1161.039776119626886046,666606,14498,773956081.00,163111,24.47,32.00,17.95
30-November-2010,1152.00,1155.00,1128.55,1143.65,1142.340923177824705042,554996,11309,633994643.00,150269,27.08,26.45,-8.35
29-November-2010,1131.00,1162.20,1131.00,1154.05,1149.911352386872266223,392543,9984,451389652.00,99809,25.43,31.20,23.05
26-November-2010,1127.00,1151.00,1093.40,1124.85,1123.759742637649087852,507922,16221,570782296.00,43302,8.53,57.60,-2.15
25-November-2010,1134.00,1158.00,1103.00,1117.25,1128.923595407897025569,666884,13902,752861083.00,199107,29.86,55.00,-16.75
24-November-2010,1158.00,1175.00,1115.05,1125.10,1146.028889333282358788,680078,9625,779389035.00,317745,46.72,59.95,-32.90
23-November-2010,1168.00,1175.00,1128.50,1156.65,1151.165521648825691004,569569,9865,655668195.00,214382,37.64,46.50,-11.35
22-November-2010,1154.70,1190.00,1145.50,1179.65,1168.004698810481310587,425214,8641,496651950.00,132591,31.18,44.50,24.95
19-November-2010,1164.00,1170.50,1141.00,1148.75,1154.651862080528317176,429439,10588,495852541.00,76800,17.88,29.50,-15.25
18-November-2010,1197.05,1205.25,1140.00,1164.65,1164.287277290385724713,731558,16993,851743672.00,195674,26.75,65.25,-32.40
16-November-2010,1229.00,1241.25,1194.05,1202.35,1218.874497695242716305,453410,12129,552649886.00,105398,23.25,47.20,-26.65
15-November-2010,1196.00,1234.90,1195.00,1223.25,1222.000384866334118099,332583,8824,406416554.00,62773,18.87,39.90,27.25
12-November-2010,1228.15,1234.80,1196.10,1202.50,1214.265373940532938379,241041,8455,292687740.00,34216,14.20,38.70,-25.65
11-November-2010,1256.10,1264.50,1234.15,1239.50,1248.871792286362490547,218185,5576,272485092.00,41823,19.17,30.35,-16.60
10-November-2010,1258.00,1264.80,1250.45,1256.05,1255.927118030250868494,447326,4991,561808854.00,292686,65.43,14.35,-1.95
9-November-2010,1250.00,1275.90,1246.35,1269.45,1265.038026593761650304,305786,8286,386830918.00,50477,16.51,29.55,19.45
8-November-2010,1268.00,1276.65,1244.00,1255.55,1257.219719854570351750,315479,10503,396626420.00,116976,37.08,32.65,-12.45
5-November-2010,1268.00,1277.00,1262.30,1269.70,1270.873432007160554683,77089,2664,97970362.00,24503,31.79,14.70,1.70
4-November-2010,1241.00,1265.00,1241.00,1262.30,1256.754872143634385201,367600,9040,461983091.00,121285,32.99,24.00,21.30
3-November-2010,1245.00,1251.70,1232.50,1237.60,1242.739937490644009671,440894,11039,547916582.00,103300,23.43,19.20,-7.40
2-November-2010,1229.80,1246.25,1208.05,1230.50,1226.146375843003827693,822950,19840,1009057160.00,149283,18.14,38.20,0.70
1-November-2010,1186.25,1248.00,1186.25,1231.00,1224.783108030410436083,687001,16487,841427220.00,236940,34.49,61.75,44.75
29-October-2010,1096.00,1174.00,1075.00,1161.65,1127.946972372057910309,1724667,40072,1945332921.00,287256,16.66,99.00,65.65
28-October-2010,1115.50,1116.85,1082.00,1090.30,1096.974336038726141460,380105,7810,416965430.00,124726,32.81,34.85,-25.20
27-October-2010,1130.50,1131.00,1091.00,1106.25,1111.066398962349638421,281405,6349,312659640.00,85909,30.53,40.00,-24.25
26-October-2010,1136.20,1144.00,1126.20,1131.45,1132.074815773750248954,200840,4212,227365906.00,72997,36.35,17.80,-4.75
25-October-2010,1130.00,1156.80,1130.00,1142.10,1148.354171395391802370,378890,6745,435099912.00,140722,37.14,26.80,12.10
22-October-2010,1135.00,1138.50,1116.85,1131.85,1132.656264412902690013,674309,6521,763760313.00,464938,68.95,21.65,-3.15
21-October-2010,1117.25,1131.80,1105.00,1129.25,1120.222986855609301687,495953,9530,555577951.00,149010,30.05,26.80,12.00
20-October-2010,1112.00,1127.00,1107.65,1112.70,1117.847841129832342617,359841,7205,402247485.00,114107,31.71,19.35,0.70
19-October-2010,1116.25,1150.95,1110.20,1118.05,1130.699155578484268753,558252,10115,631215065.00,115235,20.64,40.75,1.80
18-October-2010,1120.15,1122.60,1094.30,1115.95,1107.956240870859926147,707898,11184,784320007.00,356084,50.30,28.30,-4.20
15-October-2010,1139.00,1142.00,1120.00,1126.55,1129.886714112816830450,172687,5556,195116747.00,20365,11.79,22.00,-12.45
14-October-2010,1163.00,1169.50,1125.00,1139.10,1152.340910496619942226,436531,8028,503032530.00,107898,24.72,44.50,-23.90
13-October-2010,1147.00,1164.40,1136.50,1160.10,1150.037372276396211449,492959,9528,566921273.00,242956,49.29,27.90,13.10
12-October-2010,1133.00,1144.50,1128.35,1138.25,1137.319520828750274983,250015,5954,284346940.00,74159,29.66,16.15,5.25
11-October-2010,1135.00,1146.60,1124.50,1130.85,1131.178073467218335189,436494,5706,493752442.00,243609,55.81,22.10,-4.15
8-October-2010,1139.80,1140.30,1119.15,1127.00,1128.267200647746722832,195138,5666,220167805.00,34106,17.48,21.15,-12.80
7-October-2010,1152.10,1152.10,1130.00,1134.00,1140.002118288222568167,398907,6067,454754825.00,110529,27.71,22.10,-18.10
6-October-2010,1169.00,1173.65,1139.10,1148.60,1150.026454879784147400,216444,5885,248916326.00,58922,27.22,34.55,-20.40
5-October-2010,1152.25,1159.90,1142.00,1147.50,1150.909440344000314634,381395,6467,438951106.00,84357,22.12,17.90,-4.75
4-October-2010,1140.00,1169.75,1140.00,1157.75,1161.114640776417706641,552177,12618,641140799.00,240624,43.58,29.75,17.75
1-October-2010,1120.00,1138.00,1115.10,1135.10,1130.376386948478362108,468114,9128,529145012.00,241305,51.55,22.90,15.10
30-September-2010,1082.25,1117.90,1082.25,1110.35,1104.493236072558259634,387275,6977,427742618.00,166251,42.93,35.65,28.10
29-September-2010,1113.00,1117.20,1096.00,1101.50,1103.673480787226788343,413553,5967,456427479.00,186644,45.13,21.20,-11.50
28-September-2010,1112.00,1114.50,1097.50,1110.35,1107.353279577792854619,319843,6534,354179195.00,106535,33.31,17.00,-1.65
27-September-2010,1094.00,1130.00,1094.00,1114.80,1121.727381068261280198,380113,7162,426383160.00,132749,34.92,36.00,20.80
24-September-2010,1102.00,1117.60,1082.10,1112.25,1107.551487710219922380,448340,9683,496559634.00,153030,34.13,35.50,10.25
23-September-2010,1126.00,1129.00,1094.00,1099.25,1109.550670922701210448,301376,8115,334391943.00,63077,20.93,35.00,-26.75
22-September-2010,1125.00,1135.00,1112.50,1124.55,1122.848124912747311897,694821,11746,780178457.00,293116,42.19,22.50,-0.45
21-September-2010,1130.00,1135.00,1105.50,1124.45,1119.409342064193070654,602308,12627,674229202.00,159805,26.53,29.50,-5.55
20-September-2010,1113.00,1132.70,1105.00,1128.40,1118.862817957507021081,510249,11081,570898634.00,188462,36.94,27.70,15.40
17-September-2010,1103.45,1120.90,1095.10,1115.60,1114.830351918880017441,449507,9850,501124047.00,191928,42.70,25.80,12.15
16-September-2010,1091.10,1122.55,1091.10,1103.45,1110.133066110784628974,1082244,21850,1201434850.00,449691,41.55,31.45,12.35
15-September-2010,1098.00,1109.00,1082.25,1098.80,1099.516757430887549366,601375,10168,661221890.00,322875,53.69,26.75,0.80
14-September-2010,1101.00,1116.45,1093.00,1100.25,1102.444786683479159247,623346,14601,687204548.00,151390,24.29,23.45,-0.75
13-September-2010,1058.80,1102.30,1052.20,1097.30,1090.413789461090494416,927781,20511,1011665196.00,397910,42.89,50.10,38.50
9-September-2010,1032.00,1054.60,1032.00,1050.75,1045.258557510881114971,558077,11931,583334760.00,220311,39.48,22.60,18.75
8-September-2010,1029.00,1038.50,1022.25,1025.30,1030.962244651512853780,356082,8108,367107098.00,105896,29.74,16.25,-3.70
7-September-2010,1037.70,1047.90,1030.00,1036.10,1039.741248310897490720,292315,9188,303931963.00,49695,17.00,17.90,-1.60
6-September-2010,1005.00,1045.60,1005.00,1037.70,1028.473280516401546719,772732,17106,794734215.00,332465,43.02,40.60,32.70
3-September-2010,1006.00,1008.00,994.20,999.65,1000.584948724643683542,222134,6234,222263937.00,71177,32.04,13.80,-6.35
2-September-2010,995.00,1008.00,962.35,1002.85,1002.255084975915152727,349805,8249,350593840.00,120995,34.59,45.65,7.85
1-September-2010,984.00,1001.00,980.00,994.60,993.861593983109485038,422012,11798,419421519.00,74279,17.60,21.00,10.60
31-August-2010,960.00,980.75,956.30,977.30,969.265774322847078829,411650,13230,398998256.00,55003,13.36,24.45,17.30
30-August-2010,971.10,981.00,959.25,968.15,969.267781073983108050,352594,8405,341758004.00,79586,22.57,21.75,-2.95
27-August-2010,990.00,990.90,954.15,958.10,972.335960187220279919,351244,9098,341527172.00,74928,21.33,36.75,-31.90
26-August-2010,984.00,994.05,977.10,986.10,985.027185590145148968,335104,7636,330086550.00,72250,21.56,16.95,2.10
25-August-2010,995.00,1003.85,981.20,984.10,990.428943254710806169,389583,8220,385854279.00,145269,37.29,22.65,-10.90
24-August-2010,1009.00,1023.00,998.00,1000.80,1007.909888523842983838,473913,12385,477661599.00,111396,23.51,25.00,-8.20
23-August-2010,996.00,1014.50,985.25,1010.15,998.724041129704976081,587410,13024,586660489.00,222947,37.95,29.25,14.15
20-August-2010,1008.00,1009.40,991.75,994.50,999.854495230141650338,342463,10941,342413170.00,44983,13.14,17.65,-13.50
19-August-2010,975.00,1015.00,972.50,1012.55,999.627517596357326623,1165298,28944,1164863947.00,341700,29.32,42.50,37.55
18-August-2010,970.00,977.85,951.50,970.05,962.612411626080125687,337345,8859,324732484.00,63066,18.69,26.35,0.05
17-August-2010,961.00,969.80,953.10,960.10,961.638357508840297322,346425,9925,333135568.00,41668,12.03,16.70,-0.90
16-August-2010,981.40,981.40,953.00,957.00,967.394271902458384434,307397,7904,297374097.00,57579,18.73,28.40,-24.40
13-August-2010,968.00,984.50,964.75,975.40,977.741488291294364513,348843,8400,341078274.00,57811,16.57,19.75,7.40
12-August-2010,959.80,987.20,955.10,963.95,971.966835726400974239,842503,14945,818884975.00,295875,35.12,32.10,4.15
11-August-2010,956.35,999.00,956.35,971.10,985.508566245899221942,630673,13756,621533644.00,203482,32.26,42.65,14.75
10-August-2010,979.90,994.90,925.35,989.10,984.231964608351441227,704573,15381,693463268.00,201253,28.56,69.55,9.20
9-August-2010,952.00,982.90,950.00,980.45,973.584480962359807405,588387,14104,572844452.00,153572,26.10,32.90,28.45
6-August-2010,956.05,963.80,949.00,951.85,956.478082817546613822,310852,8224,297323125.00,51966,16.72,14.80,-4.20
5-August-2010,972.00,973.00,951.65,956.05,959.246285301632136311,437586,9254,419752745.00,174500,39.88,21.35,-15.95
4-August-2010,964.70,974.50,959.05,970.15,965.199464863529406120,833806,14148,804789105.00,333702,40.02,15.45,5.45
3-August-2010,945.00,965.95,944.70,962.10,959.597072796313349469,1010999,18961,970151681.00,378762,37.46,21.25,17.10
2-August-2010,917.95,942.20,909.45,939.75,933.056429683332789044,918630,19971,857133628.00,319307,34.76,32.75,21.80
30-July-2010,936.70,936.70,900.55,904.45,913.826110647572666746,411089,10976,375663862.00,105044,25.55,36.15,-32.25
29-July-2010,902.00,930.00,896.00,926.50,919.911054512139257901,545750,12490,502041458.00,169686,31.09,34.00,24.50
28-July-2010,925.00,925.00,905.10,909.10,911.772438630490956072,309600,8416,282284747.00,68452,22.11,19.90,-15.90
27-July-2010,920.00,926.85,898.75,924.15,916.958564621717963914,811577,19844,744182481.00,133919,16.50,28.10,4.15
26-July-2010,921.00,935.00,912.50,915.85,918.478100373123927318,502246,14288,461301952.00,89603,17.84,22.50,-5.15
23-July-2010,912.00,919.90,906.00,911.55,913.206194093571489336,634766,15478,579672243.00,184335,29.04,13.90,-0.45
22-July-2010,895.00,910.40,886.00,908.95,900.179640661145137898,417155,11028,375514438.00,57290,13.73,24.40,13.95
21-July-2010,895.00,904.95,890.00,902.80,897.558002809056205133,333208,8159,299073507.00,75789,22.75,14.95,7.80
20-July-2010,903.00,908.00,886.25,889.40,897.043944243845059858,243991,6723,218870649.00,33667,13.80,21.75,-13.60
19-July-2010,891.00,904.00,888.00,900.40,897.851509392468300624,304659,8298,273538543.00,54709,17.96,16.00,9.40
16-July-2010,890.00,905.00,886.05,902.45,898.492085772678184410,404651,10376,363575721.00,131830,32.58,18.95,12.45
15-July-2010,875.05,900.80,852.15,881.95,889.151072925583186376,407717,9847,362522008.00,111384,27.32,48.65,6.90
14-July-2010,905.00,913.00,886.00,890.85,900.119352181951171751,347258,8514,312573646.00,65545,18.88,27.00,-14.15
13-July-2010,888.00,900.95,882.35,898.60,892.897295834530627958,358447,10326,320056357.00,84082,23.46,18.60,10.60
12-July-2010,876.00,892.25,876.00,889.50,885.972956326987681970,464360,12016,411410402.00,97080,20.91,16.25,13.50
9-July-2010,869.80,874.80,865.00,871.55,870.721058016720523762,308842,9252,268915233.00,64295,20.82,9.80,1.75
8-July-2010,859.00,865.50,856.00,862.15,862.319432604867516363,339023,8164,292346121.00,89014,26.26,9.50,3.15
7-July-2010,854.80,855.00,844.10,846.15,847.737516051568156590,551348,9509,467398384.00,221518,40.18,10.90,-8.65
6-July-2010,842.00,861.15,839.00,858.80,851.201623494817970269,497199,11382,423216596.00,169204,34.03,22.15,16.80
5-July-2010,829.80,845.65,829.80,841.00,841.686918029031043906,244428,6546,205731850.00,25095,10.27,15.85,11.20
2-July-2010,838.00,848.00,834.10,840.10,840.670034701498449788,567987,12957,477489651.00,139816,24.62,13.90,2.10
1-July-2010,854.00,855.00,837.30,841.40,842.223422566939967345,677398,16139,570520462.00,219220,32.36,17.70,-12.60
30-June-2010,835.00,864.90,834.25,862.00,852.575860002473230451,630754,16403,537765634.00,76307,12.10,30.65,27.00
29-June-2010,863.00,868.00,842.00,848.85,852.776485357507887837,540072,14650,460560702.00,118335,21.91,26.00,-14.15
28-June-2010,851.00,871.00,851.00,868.60,862.976925210359473453,436277,11729,376496984.00,60963,13.97,20.00,17.60
25-June-2010,876.00,881.80,851.80,857.50,869.058446438349072070,637387,15279,553926556.00,165645,25.99,30.00,-18.50
24-June-2010,900.00,901.80,880.00,884.85,891.118143720128386617,356735,9987,317893031.00,59430,16.66,21.80,-15.15
23-June-2010,884.00,905.00,882.15,902.00,896.849657917264995029,579392,15552,519627517.00,104689,18.07,22.85,18.00
22-June-2010,895.00,905.00,889.35,893.15,896.181598891249826513,511567,12943,458456932.00,105300,20.58,15.65,-1.85
21-June-2010,880.00,908.80,877.00,900.95,899.002374663091562428,1004353,22840,902915732.00,283008,28.18,31.80,20.95
18-June-2010,879.60,883.90,863.30,867.20,871.961559022013931036,497594,12297,433882840.00,75392,15.15,20.60,-12.40
17-June-2010,890.00,890.95,846.95,884.05,872.323501735435396475,2497356,56223,2178502331.00,199629,7.99,44.00,-5.95
16-June-2010,860.00,880.30,860.00,877.60,869.537587864935961015,742048,15008,645238628.00,281619,37.95,20.30,17.60
15-June-2010,851.00,860.00,840.15,857.25,849.618055199302313651,389860,12127,331232095.00,31416,8.06,19.85,6.25
14-June-2010,849.90,858.80,844.25,854.65,852.757975299878274040,400079,10938,341170558.00,82658,20.66,14.55,4.75
11-June-2010,835.90,847.00,832.00,845.35,839.922852729725975206,727051,13597,610666750.00,316173,43.49,15.00,9.45
10-June-2010,820.00,834.00,805.00,829.25,823.757209396315547119,603726,16643,497323645.00,67125,11.12,29.00,9.25
9-June-2010,814.00,838.75,814.00,826.95,826.624081542537533117,679400,14440,561608401.00,228019,33.56,24.75,12.95
8-June-2010,835.00,844.90,813.35,816.90,830.133069886251992227,687045,16850,570338775.00,190743,27.76,31.55,-18.10
7-June-2010,840.00,849.00,830.60,842.20,840.296472885484895305,316491,7761,265946271.00,68049,21.50,18.40,2.20
4-June-2010,855.00,870.00,852.70,866.40,862.792087018840521854,526047,13000,453869189.00,144229,27.42,17.30,11.40
3-June-2010,853.90,858.90,849.00,852.75,853.759704845347452330,339212,8761,289605537.00,59993,17.69,9.90,-1.15
2-June-2010,839.90,847.80,831.05,843.10,838.262893919532472855,566042,13245,474492005.00,119121,21.04,16.75,3.20
1-June-2010,865.00,865.00,833.00,838.35,844.575725230471805416,585538,12312,494531181.00,205599,35.11,32.00,-26.65
31-May-2010,865.00,873.40,855.00,867.05,865.759840932816376229,592957,12506,513358358.00,120071,20.25,18.40,2.05
28-May-2010,860.05,876.40,848.00,863.75,860.285027175068547948,634957,21068,546244000.00,64621,10.18,28.40,3.70
27-May-2010,838.00,860.50,833.00,856.60,848.772477594680543509,719472,19475,610668032.00,123586,17.18,27.50,18.60
26-May-2010,815.00,851.00,813.00,847.60,833.820829048635250392,710863,16201,592732376.00,233863,32.90,38.00,32.60
25-May-2010,823.00,826.00,803.30,809.40,810.552327226219608385,767029,16191,621717141.00,226077,29.47,22.70,-13.60
24-May-2010,847.00,852.00,825.00,832.00,839.443052279783035096,538889,12753,452366627.00,172487,32.01,27.00,-15.00
21-May-2010,810.00,838.00,808.10,834.80,826.890217294637298787,674660,16832,557869754.00,91804,13.61,29.90,24.80
20-May-2010,832.00,852.00,815.30,833.35,831.323024358155159683,1167494,24910,970564643.00,184126,15.77,36.70,1.35
19-May-2010,883.35,883.35,818.35,825.00,844.951174560685635424,2399876,45953,2027778045.00,651394,27.14,65.00,-58.35
18-May-2010,900.00,902.55,884.00,889.35,892.661247018019524819,567995,13825,507027125.00,103053,18.14,18.55,-10.65
17-May-2010,897.00,906.80,883.55,902.40,894.678866120816151236,502946,13095,449975157.00,54913,10.92,23.25,5.40
14-May-2010,920.10,924.90,907.00,911.75,916.664351359652231436,465597,10728,426796172.00,103557,22.24,17.90,-8.35
13-May-2010,921.00,934.00,921.00,925.30,927.767631296891747052,452505,10948,419819492.00,90796,20.07,13.00,4.30
12-May-2010,917.00,922.20,906.30,914.80,914.730201943204230038,413235,11494,377998535.00,32412,7.84,15.90,-2.20
11-May-2010,920.00,933.45,908.50,915.95,920.614058451023145692,929633,16516,855833209.00,329123,35.40,24.95,-4.05
10-May-2010,890.00,926.00,885.10,921.35,911.583659925760084012,685615,15723,624995431.00,158953,23.18,40.90,31.35
7-May-2010,890.00,892.75,870.00,876.45,880.745914053509352509,670836,14009,590836066.00,188740,28.14,22.75,-13.55
6-May-2010,899.00,912.55,891.10,902.70,902.792641203557895364,603278,14699,544634939.00,53384,8.85,21.45,3.70
5-May-2010,900.00,907.00,885.00,903.70,898.299947445882061730,820107,16768,736702075.00,240384,29.31,22.00,3.70
4-May-2010,945.00,946.00,909.35,915.30,932.399085301204819277,1037500,14147,967364051.00,534258,51.49,36.65,-29.70
3-May-2010,945.00,957.40,934.85,937.90,944.802798397059077445,637079,12692,601914022.00,229413,36.01,22.55,-7.10
30-April-2010,954.90,964.10,945.15,950.50,956.152343789265029019,497421,11911,475610255.00,109094,21.93,18.95,-4.40
29-April-2010,920.00,949.00,916.00,944.90,937.799851604526061955,420498,12148,394342962.00,53044,12.61,33.00,24.90
28-April-2010,940.00,941.00,913.70,918.65,926.253060091137083461,788702,15758,730537641.00,278346,35.29,27.30,-21.35
27-April-2010,960.10,961.00,945.15,946.35,951.603923572665587826,528345,12290,502775175.00,130020,24.61,15.85,-13.75
26-April-2010,990.00,995.75,958.75,960.10,970.466488367842237273,787816,18942,764549027.00,155947,19.79,37.00,-29.90
23-April-2010,949.00,980.00,942.50,975.75,966.726071548339149603,1034741,21771,1000311102.00,294008,28.41,37.50,26.75
22-April-2010,960.00,969.45,935.00,943.95,952.584558879146955279,925438,17460,881557949.00,256323,27.70,34.45,-16.05
